Date	IPP	IPF	IPC	IPCD	IPCN	IPE	IPI	IPM	IPMD	IPMND	IPMFG	IPD	IPN	IPMIN	IPUT	IP	IPXMCA	PMI	PMP	GMPYQ	GMYXPQ	LHEL	LHELX	LHEM	LHNAG	LHUR	LHU680	LHU5	LHU14	LHU15	LHU26	LPNAG	LP	LPGD	LPMI	LPCC	LPEM	LPED	LPEN	LPSP	LPTU	LPT	LPFR	LPS	LPGOV	LPHRM	LPMOSA	PMEMP	GMCQ	GMCDQ	GMCNQ	GMCSQ	GMCANQ	HSFR	HSNE	HSMW	HSSOU	HSWST	HSBR	HMOB	PMNV	PMNO	PMDEL	MOCMQ	MSONDQ	FSNCOM	FSPCOM	FSPIN	FSPCAP	FSPUT	FSDXP	FSPXE	EXRSW	EXRJAN	EXRUK	EXRCAN	FYFF	FYGM3	FYGM6	FYGT1	FYGT5	FYGT10	FYAAAC	FYBAAC	SFYGM3	SFYGM6	SFYGT1	SFYGT5	SFYGT10	SFYAAAC	SFYBAAC	FM1	FM2	FM3	FM2DQ	FMFBA	FMRRA	FMRNBA	FCLNQ	FCLBMC	CCINRV	PMCP	PWFSA	PWFCSA	PWIMSA	PWCMSA	PSM99Q	PUNEW	PU83	PU84	PU85	PUC	PUCD	PUS	PUXF	PUXHS	PUXM	LEHCC	LEHM	HHSNTN
1971:08	0.014233648	0.010857529	0.009176652	-0.001680491	0.013906873	0.022732443	0.025311193	0.018952858	0.041861919	0.008187569	0.020038004	0.02732421	0.011104472	-0.003123957	0.007095939	0.01612572	77.924	55.1	59.3	0.002891011	0.000961967	-0.018349139	-0.23067182	0.001884091	0.002334948	6	11.9	2301	1568	1239	676	0.004301323	0.005149756	0.006020961	0.009630893	0.007502715	0.005601954	0.00710533	0.003620704	0.003487884	0.007134924	0.002981401	0.003690041	0.006006024	0.000464253	39.4	2.9	53	0.010157044	0.054182992	0.00056053	0.00521997	0.12697501	7.6211952	5.5012582	6.1136822	6.7799219	6.1398846	7.5989005	6.3099183	40.2	61	48.9	-0.017092295	0.068262503	0.022452176	0.021969964	0.023860005	0.036013624	-0.018072253	3.09	18.71	-0.012217013	-0.050967769	0.014192734	-0.000476216	5.55	4.69	4.97	5.41	6.14	6.14	7.44	8.59	-0.86	-0.58	-0.14	0.59	0.59	1.89	3.04	0.003536697	0.009866592	0.010159157	0.00853721	0.004928417	0.015222585	0.037400292	0.018237588	21.7	0.009923773	52.3	0	-0.002478316	0	-0.002797205	0.0114385	0.002453989	0.003267977	-0.005050516	0.005464495	0	-0.002171554	0.002677378	0.002436055	0	0	0.00521287	0	78
1971:09	0.010273569	0.01039733	0.013426312	0.017955759	0.011505028	0.009731609	0.009756175	0.002986433	0.027709789	0.010257946	0.014764929	0.017297278	0.011531718	-0.092097111	0.015801699	0.007444987	78.884	55	60.8	0.002082767	0.003341869	0.018349139	-0.19479908	0.00286955	0.002499429	5.8	12.6	2222	1546	1268	677	6.99012E-05	-0.000614523	-0.002133729	-0.11499141	0.012468659	-0.001505134	-0.000377679	-0.002995509	0.001111912	-0.008926638	0.001358125	0.003152091	0.001685346	0.003166637	39.9	2.9	49.8	0.002324587	0.002399994	-0.001375468	0.00562445	0.005199396	7.6629379	5.4638318	6.1355649	6.8200164	6.2422233	7.6138187	6.2971093	38.1	61.4	50.9	0.004551707	-0.11075967	-0.021893985	-0.021455905	-0.02367356	-0.037997752	0.016331911	3.16	18.24	-0.001551466	-0.020708277	0.008548439	-0.008272262	5.2	4.46	4.6	4.91	5.93	5.93	7.39	8.48	-0.74	-0.6	-0.29	0.73	0.73	2.19	3.28	0.002644338	0.008339373	0.01097822	0.006566568	-0.002155016	-0.013841051	-0.004969455	-0.012223417	-11.7	0.007976381	51.7	0	0.002478316	-0.002691792	0.019418086	0.001136687	0.002447982	0.001629992	0	-0.005464495	0.002301497	0	0.002670229	0.002430135	0.002361276	0.002436055	0.005185837	0.002781643	77.6
1971:10	0.005777977	0.005363505	0.007930833	0.009927821	0.007090811	0.00454966	0.007112485	0.001684047	-0.004232208	-0.000451949	0.003688097	0.001518575	0.006246096	0.039305106	-0.012692519	0.00424601	78.976	52.3	56.1	0.006126962	0.005203828	0.018018506	-0.21815601	0.004731151	0.004876151	6	12	2304	1629	1277	696	0.002819931	0.002813469	0.004610107	0.008920666	0.013876384	0.002578844	0.001698434	0.003742986	0.001973685	-0.001570387	0.000775244	0.004187392	0.003194354	0.002849115	40	2.9	49.3	0.00514603	-8.42772E-05	0.010085223	0.002404227	-0.019596487	7.6879972	5.7137328	6.1441856	6.8362593	6.1779441	7.6396423	6.2225763	41.6	55.4	50.9	0.024956474	0.048716569	-0.049376273	-0.04746511	-0.048412719	-0.052914846	-0.027369944	3.31	17.46	0.002108993	-0.007126391	0.001083489	-0.000703008	4.91	4.22	4.38	4.67	5.78	5.81	7.26	8.38	-0.69	-0.53	-0.24	0.87	0.9	2.35	3.47	0.002198286	0.008696327	0.010468559	0.006733465	0.004232826	0.002363912	0.000672993	-0.003738609	-2	0.012572791	53.9	0.002453989	0.004938282	0.002691792	0.016349138	0.00453387	0.002442004	0.00162734	-0.002534856	0.00273598	0	0.002171554	0.002663117	0.002424244	0	0.002430135	0.003442344	0	77.2
1971:11	0.005661277	0.004229346	0.006713859	0.00441138	0.007729081	0.005602256	0.010300182	0.020370956	0.010990904	0.012393268	0.009230647	0.008877674	0.009582748	0.062446687	-0.004023806	0.011474407	79.51	57.6	63.9	0.007037818	0.008158144	0	-0.21567154	0.002164611	0.002766469	6	11.5	2320	1518	1283	700	0.003645729	0.003637233	0.001170884	0.10926054	-0.014403811	0.000911748	0.001601432	0	0.00481504	0.007158867	0.006629574	0.002868694	0.003435134	0.003684094	40.2	3	49	0.006204198	-0.002775748	0.003881056	0.010993684	-0.060638428	7.7384881	5.768321	6.1675165	6.8885725	6.2480429	7.6652847	6.2653012	47.7	63.5	53.3	0.027421869	0.043766938	0.067806578	0.06660445	0.070446336	0.083235017	0.021430024	3.1	18.31	-0.020150923	-0.026952838	0.013267391	-0.004607522	4.14	4.01	4.24	4.61	5.69	5.93	7.25	8.38	-0.13	0.1	0.47	1.55	1.79	3.11	4.24	0.002193464	0.007917474	0.00997353	0.003893092	0.003101407	-0.001115596	0.016017427	-0.009592353	-6.2	0.009824226	65.1	0.00732604	0.007361996	0.005361943	0.005390849	0.00479482	0.002436055	0.001624696	0	0.002728515	0.006872879	0.002166848	0.002656044	0.002418381	0.004705891	0.004842625	0.003430535	0.016529302	81.8
1971:12	0.017253798	0.016724011	0.013930396	0.029063083	0.006332552	0.024567247	0.020118277	0.028058579	0.035463304	0.022304512	0.023550694	0.030645613	0.015848192	0.003063897	0.024364063	0.021971466	81.182	59.6	65.6	0.005293185	0.006214453	0.052185753	-0.1381133	0.006045983	0.006373936	5.8	12.1	2324	1489	1257	664	0.00425506	0.003962078	0.005920118	0	0.015962657	0.004065916	0.006286673	0.001120169	0.003468825	-0.000222941	0.003586069	0.002081166	0.002839725	0.005577004	40.2	3.1	53.3	0.000531068	0.025180344	-0.011110592	0.003019807	0.021525299	7.8216431	5.9558374	6.0980743	6.9411901	6.4441313	7.7133379	6.3368257	48.4	64.8	55.2	0.010608345	-0.063406324	0.043419058	0.040801827	0.03977467	0.055283397	0.053227641	2.96	19.03	-0.003040464	-0.023060788	0.017225907	0.006577192	3.5	3.38	3.66	4.28	5.59	5.95	7.19	8.23	-0.12	0.16	0.78	2.09	2.45	3.69	4.73	0.007856872	0.010506506	0.010002648	0.006330453	0.010722536	0.009085327	0.015960406	-0.087163009	-87.7	0.006351788	79.3	-0.002436055	-0.004901971	0.002670229	0.016000341	0.021158919	0.002430135	0.00162206	0.007585371	0.00272109	0	0.004319661	0.005291018	0.002412546	0.002344667	0.002412546	0.011915035	0.013568729	86.3
1972:01	0.008776933	0.007901358	0.002984239	-0.004064568	0.005815614	0.014717925	0.011651508	0.003631164	0.009164688	-0.000843513	0.007015675	0.010924764	0.001469554	-0.002188976	0.018620813	0.006848417	81.52	60.6	67.7	0.00760698	0.005033946	0.016807118	-0.10203273	0.001838746	0.002021334	5.7	12.4	2111	1470	1292	641	0.003065708	0.003003411	0.002151927	-0.003189795	-0.010963305	0.005006135	0.006619145	0.002856967	0.003497431	0.002672012	0.00484633	0.001558037	0.002831683	0.00334652	40.4	3.2	54.4	0.002100813	-0.012096067	0.006907332	0.002320509	0.027809735	7.7790486	5.6204009	6.1463293	6.9874902	6.3350543	7.6820215	6.35437	51.7	66	52.6	0.021740937	0.088534122	0.02179263	0.01860608	0.023726111	0.037571503	-0.047287721	2.92	19.4	-0.007638213	-0.024434783	0.012833078	-0.001176247	3.29	3.2	3.63	4.27	5.69	6.08	7.27	8.23	-0.09	0.34	0.98	2.4	2.79	3.98	4.94	0.00951976	0.011086588	0.011544689	0.007074184	0.00734558	-0.000390472	-0.001043093	0.005195274	9.4	0.00900294	74.1	0.007290433	0.004901971	0.005319162	0.00790518	-0.000551116	0.004842625	0.003236249	-0.002522069	0.002713706	0.004555817	0.002152853	0.002635048	0.00240674	0.004672906	0.004807702	0.003378382	0.005376357	90.9
1972:02	0.007199175	0.006883456	0.003916204	-0.000283095	0.005609446	0.015710757	0.00822078	0.009720537	0.009998452	0.010060583	0.008354352	0.007806718	0.008973552	0.005553454	-0.000232859	0.008200645	81.968	59.8	63.5	0.005194494	0.005318794	0.032789823	-0.092115289	0.005716725	0.004939549	5.8	12.3	2303	1418	1232	600	0.003894509	0.00425343	0.005316881	0.003189795	0.009664435	0.004505348	0.005559688	0.003096169	0.003222246	0.006648961	0.002985361	0.002850112	0.003404047	0.002275314	40.4	3.3	53.9	0.015899259	0.025968476	0.020174695	0.00905172	-0.000328595	7.7553388	5.7268477	6.0137152	6.9196838	6.40688	7.6520707	6.3595739	51.5	64.6	57.1	-0.009660418	0.032080426	0.025505985	0.023013273	0.024262571	0.025912451	0.005558465	2.86	19.41	-0.003239243	-0.008659641	0.005515354	-0.006250016	3.83	3.73	4.12	4.67	5.87	6.07	7.24	8.24	-0.1	0.29	0.84	2.04	2.24	3.41	4.41	0.008576382	0.010692357	0.009665549	0.009191694	0.006402832	0.007586847	0.003321072	0.009403577	11.2	0.012034736	73.9	0	0	0.002649008	0	0.032007072	0	0	0	0.002706362	0	0	0.002628122	0.002400962	0	0	0.005046268	0.005347606	88
1972:03	0.015438566	0.017717224	0.019555972	0.050560809	0.007421131	0.021095709	0.007704997	0.016517583	0.021292072	0.006379536	0.01645289	0.019652911	0.011912231	0.013276794	0.01872841	0.015877678	83.091	59.3	62.6	0.004797211	0.0073102	0	-0.075801713	0.00100473	0.001764616	5.7	12.4	2229	1500	1203	530	0.003468869	0.003583693	0.004395049	-0.011209085	0.007768035	0.004221865	0.00562084	0.002346694	0.003030367	-0.001768738	0.002407197	0.003357875	0.005620314	0.002950189	40.7	3.6	55.9	0.002562959	0.001141756	0.001614623	0.00381321	0.016117813	7.718241	5.6383547	6.0707377	6.9754139	6.1420374	7.6680937	6.3801225	52.3	63	55	0.006087283	-0.032746815	0.011441962	0.010346513	0.013357315	0.027840502	-0.035796822	2.83	19.08	0.002081166	0.003363795	-0.003022017	-0.002771935	4.17	3.71	4.23	4.96	6.17	6.19	7.3	8.24	-0.46	0.06	0.79	2	2.02	3.13	4.07	0.005110744	0.00665899	0.00895417	0.004848939	0.002974955	0.010985945	0.009833175	0.011417598	13.8	0.009483721	73.4	0	0	0.00264201	0.015625318	0.009035406	0.002412546	0.003225809	0	0.002699057	0.002270149	0.002148229	0.002621234	0	0.00232829	0.002395211	0.006688988	0.00796817	85.1
1972:04	-0.004304579	-0.007170005	-0.010297798	-0.018351631	-0.007018578	0.001986098	0.005252724	0.000762702	0.005629407	0.003403579	-0.001990411	-0.000277311	-0.004492736	-0.014977645	-0.017277349	-0.002352469	82.689	61.4	65.7	0.004159548	0.00409501	0.031748698	-0.036663984	0.002837194	0.002577387	5.7	12.3	2192	1534	1168	588	0.003825089	0.003837367	0.004375817	0.004819286	0.005145368	0.004204116	0.005406657	0.002587324	0.003564061	0.000663643	0.003032411	0.002060794	0.005588903	0.003769606	40.5	3.4	56	0.004837048	0.013533607	0.009807707	-0.002180091	0.016778444	7.7057128	5.6937321	6.1758673	6.9047508	6.100319	7.6338536	6.3332796	53.1	66.9	56.1	0.006251824	0.10247326	-0.013779582	-0.010718018	-0.009772335	-0.00450301	-0.013738466	2.88	18.66	0.000656079	0.00270529	0.000842492	-0.006846963	4.27	3.69	4.12	4.64	5.85	6.13	7.3	8.23	-0.58	-0.15	0.37	1.58	1.86	3.03	3.96	0.001697793	0.006749486	0.010223653	0.004582792	0.006930638	0.005606896	0.006033007	0.004275584	6.8	0.011931812	71.4	0.004830927	0.004878059	0.002635048	0.015384919	0.046014838	0.00240674	0.001609011	0.002522069	0.002691792	0.002265007	0.002143624	0.002614381	0.004784698	0.002322881	0.002389487	0.004987542	0.00264201	82.2
1972:05	0.004797625	0.004330914	0.005010067	-0.011489097	0.011533065	0.003960401	0.006290729	0.000523087	-9.29446E-05	0.005098443	0.003451907	6.93349E-05	0.008096838	0.005950319	-0.000780026	0.003217775	82.74	58.6	62.2	-0.00796448	-0.008893813	0	-0.036663984	0.002390682	0.0026216	5.7	12.4	2279	1489	1141	591	0.004109297	0.005562996	0.003681219	0.004796172	0.003586069	0.003664158	0.00392211	0.003316753	0.00431221	0.004633213	0.004405848	0.007179518	0.010517402	-0.002486345	40.6	3.5	53.9	0.003143032	0.002111361	0.001215095	0.005167817	-0.010974222	7.7204617	5.6629605	6.0844994	6.8997231	6.2822667	7.6884554	6.3473892	49.6	62.1	57.7	0.017592083	-0.14507273	0.000835492	0.003338592	0.005643169	0.010558356	-0.022270176	2.87	18.58	-0.015970313	-0.006553023	-0.016713696	-0.009566438	4.46	3.91	4.35	4.93	5.91	6.11	7.23	8.2	-0.55	-0.11	0.47	1.45	1.65	2.77	3.74	0.004231915	0.008706773	0.010605329	0.007136408	0.004074178	0.010743278	0.011515221	0.002545683	4.3	0.01191938	70.2	0.004807702	0.007272759	0	0.002541297	0.009304732	0.002400962	0	0	0.002684565	0.002259888	0.002139038	0.002607563	0	0	0.002383791	-0.001659751	0.002635048	85.2
1972:06	-0.003009772	-0.005114434	-0.005417784	0.005623171	-0.009752274	-0.004559953	0.003926436	0.000911012	-0.000632252	-0.000852841	0.000131266	0.002786747	-0.003542908	0.005905226	0.000574815	-0.001499309	82.524	60.1	65.3	0.014736688	0.016053788	0.030771659	-0.004008021	0.001789269	0.001117815	5.6	11.8	2248	1515	1154	635	-9.50577E-05	-0.001574425	-0.003850797	-0.008006448	-0.008473539	-0.002773056	-0.001184133	-0.00491764	0.001679732	-0.001762503	0.000690586	0.000766186	-0.000811359	0.006616566	40.5	3.4	52.1	0.007261636	0.013806765	0.006742138	0.00568685	0.015099877	7.719574	5.7838252	6.0890449	6.9186952	6.1654179	7.6939373	6.3385941	46.7	64.7	61.7	-0.02429748	0.14650071	-0.011085098	-0.007434288	-0.007142294	-0.014913836	-0.004850756	2.9	18.45	-0.009114869	-0.004495473	-0.049633227	0.004535601	4.55	3.98	4.5	4.96	5.97	6.11	7.21	8.23	-0.57	-0.05	0.41	1.42	1.56	2.66	3.68	0.009665972	0.013248736	0.013489305	0.009794789	0.004944798	-0.004662307	-0.01350081	-0.00165652	1.9	0.006456802	70.6	0.002395211	0.004819286	0.002628122	0.015113638	0.012437971	0.002395211	0	0.002515725	0	0.004504512	0.004264399	0.002600782	0.004761914	0.004629638	0.002378122	0.001659751	0.002628122	88.3
1972:07	0.012898702	0.01293083	0.017225997	0.021896971	0.015335081	0.015839153	0.012619111	0.014582141	0.024892673	0.005735298	0.013153688	0.012795036	0.013734852	-0.003062395	0.012292785	0.013535624	83.387	61.7	63.2	0.009664847	0.01039381	0.029852963	0.020782539	0.004223102	0.002611828	5.6	11.8	2285	1541	1156	619	0.003971137	0.003774464	0.004821733	0.009600074	0.008473539	0.003921881	0.006087884	0.000985464	0.003570043	-0.000441112	0.003758461	0.002295041	0.003807677	0.004859278	40.6	3.5	57.1	0.005274135	0.012131491	0.002976035	0.005155609	0.009079737	7.7756957	5.8550719	6.133398	6.9363427	6.2971093	7.7244466	6.302619	55.5	65.1	62.9	0.056693368	-0.047328597	0.030930301	0.034830759	0.035775108	0.043849389	0.022011432	2.8	19.09	0.004225624	0.00045165	0.002247238	-0.001563276	4.8	4.02	4.55	4.98	6.02	6.21	7.19	8.19	-0.78	-0.25	0.18	1.22	1.41	2.39	3.39	0.00874459	0.012035729	0.013073635	0.009029764	0.006215661	0.010990847	0.001665599	0.001182045	4.5	0.009957547	70.1	0.004773279	0.002400962	0.002621234	0.007472015	0.007389196	0.002389487	-0.003220615	0.005012542	0.002677378	0	0.002125399	0.002594035	0.00237248	0	0.00237248	0.006611594	0.010443959	91.3
1972:08	0.009573799	0.010184122	0.004912471	0.008091166	0.003568536	0.022343025	0.007435086	0.013081061	0.021432854	-0.000277938	0.009396096	0.014367528	0.002501734	0.013222763	0.007258167	0.010912483	83.943	65.1	68.3	0.003562698	0.004507294	0.014598799	0.053540767	-0.000423932	0	5.5	12.1	2353	1390	1131	583	0.002512768	0.002607305	0.004084474	0.011084832	0.001788224	0.004322361	0.005600737	0.002582233	0.001770317	0.00681546	0.001749126	0.001781398	-0.000404384	0.002085973	40.6	3.5	58.6	0.001731156	-0.006019056	0.003856847	0.002297561	-0.005538925	7.816417	5.8607862	6.156979	7.037906	6.2538288	7.7803031	6.2422233	56.8	69.3	65.5	0.029122774	0.082272289	-0.016843199	-0.014700809	-0.016377859	-0.023081073	0.012725131	2.83	18.46	0.001740712	-0.000150575	-0.003761863	0.000579798	4.87	4.66	5.13	5.52	6.25	6.55	7.22	8.09	-0.21	0.26	0.65	1.38	1.68	2.35	3.22	0.008668785	0.012278022	0.011388441	0.007815148	0.004958563	-0.000624805	-0.010552829	-0.006776389	-2.5	0.009561886	67.8	0.004750603	0.00716849	0.007822726	0.004950505	0.012437668	0.004761914	0.008032172	0.004987542	0	0.00671895	0.002120892	0.002587324	0.002366865	0.006904515	0.004728141	0.004930166	0.005181359	90.1
1972:09	0.013014158	0.012605709	0.01220477	0.035893876	0.002517104	0.019436843	0.014222462	0.016246469	0.018580308	0.019041846	0.015692963	0.022307242	0.006421531	-0.003109995	0.020425677	0.014253091	85.039	67	66.9	0.020405218	0.014091263	0.042559614	0.090754363	0.000883997	8.86317E-05	5.6	11.7	2351	1472	1123	601	0.005543535	0.006439553	0.0086193	-0.001576045	0.008387392	0.009001147	0.013066232	0.003432638	0.004085605	0.00306279	0.005104911	0.003046461	0.006289836	0.001487321	40.7	3.6	59	0.016471584	0.04198471	0.014845572	0.009845129	0.049272141	7.8180279	5.9215784	6.1590954	7.0343879	6.2245584	7.7638713	6.3885614	63	70.8	73	-0.004323611	-0.040290292	-0.000999667	0.001552866	0.000490356	-0.017667278	0.023211183	2.82	18.36	0.002692709	-0.00036128	-0.019108071	-0.000255546	5.04	4.74	5.13	5.52	6.18	6.48	7.21	8.06	-0.3	0.09	0.48	1.14	1.44	2.17	3.02	0.006962961	0.010732184	0.01068287	0.009538528	0.009002434	0.011990328	0.011448543	0.020101983	22.9	0.010454564	72	-0.004750603	-0.002383791	0.005181359	0.009828089	0.027490676	0.00237248	0.004788517	-0.002490661	0.010638398	0.002229655	0	0.002580647	0.002361276	0.002290952	0.002355714	0.011410067	0.005154651	89
1972:10	0.010976084	0.011592516	0.004437088	0.015005335	-4.21339E-05	0.025386134	0.00875918	0.013368159	0.01873765	0.011843746	0.012897129	0.018305469	0.00525053	-0.005053476	0.007908802	0.011893455	85.909	69.9	72.7	0.010516209	0.007852159	0.013793322	0.16211885	0.004516752	0.006197363	5.3	11.4	2191	1386	1040	570	0.004738711	0.00504701	0.004904008	-0.001578532	-0.005329286	0.007183939	0.0093806	0.004152424	0.004660172	0.001309758	0.006930721	0.003542514	0.004731554	0.003338406	40.8	3.7	61.7	0.003996091	0.011206087	-0.002160559	0.007155394	0.037974844	7.791936	5.8141305	6.0354814	7.0219764	6.3044488	7.711549	6.4952656	63.4	73	74.5	0.022869398	0.023837742	0.048798102	0.048894472	0.047080659	0.021605906	0.076424887	2.73	19.23	-0.000531532	-9.03021E-05	-0.018671649	0.004698706	5.06	4.78	5.09	5.27	6.12	6.28	7.12	7.99	-0.28	0.03	0.21	1.06	1.22	2.06	2.93	0.005292095	0.008730365	0.011369632	0.005795326	0.009809962	0.015199165	0.012456469	0.007046858	10.9	0.012127557	74.5	0.007117468	0.004761914	0.007722046	0.026539555	0.034074452	0.004728141	0.003179653	0.004975135	0	0.004444452	0.002116403	0.002574004	0.002355714	0.004566218	0.004694844	0.006462058	0.005128216	87.8
1972:11	0.007855429	0.009702795	0.011159757	0.022052627	0.006467803	0.007943245	0.001522886	0.012050364	0.018544161	0.011733152	0.011331259	0.011418784	0.011316773	-0.004711947	0.00138154	0.009454744	86.652	70.5	71.8	0.004111692	0.006626198	0.091567194	0.26620304	0.004928191	0.004156287	5.2	11.4	2003	1460	1006	551	0.004716361	0.005102715	0.002401658	-0.007930256	-0.021085893	0.007386499	0.010252905	0.003406744	0.005814427	0.005872774	0.009696302	0.002018673	0.005027743	0.002958144	40.5	3.7	63.2	0.003761734	0.009872973	0.000556938	0.00462888	0.033636593	7.768956	5.9788858	5.8435444	6.9985096	6.274762	7.7911095	6.453625	62.5	71.9	80.7	0.030969278	0.020902871	0.01996137	0.021071517	0.021514498	0.019945529	0.009276655	2.7	19.11	-0.006808923	0.000843119	-0.002427961	0.009454201	5.33	5.07	5.3	5.52	6.16	6.36	7.08	7.93	-0.26	-0.03	0.19	0.83	1.03	1.75	2.6	0.011304117	0.010401748	0.011467625	0.007025116	0.01065967	0.012331656	-0.015146019	0.004266363	8.4	0.013547779	78	0.009411834	0.011806513	0.015267472	0.041964199	0.023201852	0.002355714	0.003169575	0.002478316	0.00264201	0.00221484	0.004219416	0.002567396	0.002350177	0.002275314	0.002339182	0.009615459	0.010178205	83
1972:12	-4.53176E-05	0.000524303	-0.009731726	-0.003766691	-0.012412403	0.021445538	-0.002158107	0.002073116	0.007912453	-0.00224571	0.002278607	0.0084437	-0.006552562	-0.001052329	-0.008659535	0.000786301	86.607	72.1	71.1	-0.000960797	-0.001847022	0.024692613	0.3400373	-0.002869821	-0.001241309	4.9	11	2035	1344	947	537	0.003171678	0.0037858	0.007786308	0	0.021594669	0.005314988	0.007383313	0.002426302	0.000978838	-0.002823327	-0.00116105	0.002266147	0.005398552	0.000369154	40.4	3.9	67.8	0.009726663	0.03622241	0.010498891	0.000487287	0.018804816	7.816417	5.7838252	6.3801225	6.9772813	6.2025355	7.7279755	6.4815771	61	73.8	83.7	0.027064644	0.006548906	0.001865672	0.007799294	0.011152109	0.019634191	-0.028258821	2.69	19.23	-0.011022493	0.001809085	0.004850041	0.00254495	5.94	5.41	5.62	5.89	6.34	6.46	7.15	7.9	-0.53	-0.32	-0.05	0.4	0.52	1.21	1.96	0.008793022	0.010047842	0.011672411	0.006900128	0.010033706	0.003777776	-0.003018337	0.020142744	26	0.019600676	82.9	0.007001196	0.009345862	0.005037794	0.027028672	0.030913346	0.004694844	0	0	0.002635048	0.006615239	0	0.002560821	0.002344667	0.006795043	0.004662013	0.015823115	0.00756624	78.1
1973:01	0.014859293	0.013521065	0.014100295	0.010173393	0.015672412	0.016369618	0.019049527	0.011868633	0.014507032	0.01209512	0.013912551	0.016442857	0.010325846	0.005872903	0.017205986	0.013732905	87.567	69.6	68.5	0.005171574	0.005627623	0	0.31115443	0.008990143	0.009887598	5	10.5	2259	1263	894	522	0.005733855	0.006342176	0.009882068	0.007930256	0.0221337	0.007494063	0.010502851	0.003266198	0.003749858	0.001521243	0.003783722	0.006018072	0.00466054	0.002948333	40.9	4	63.2	0.006236567	0.016410216	0.005000328	0.003931303	0.005299128	7.7358703	5.7462032	6.2803958	6.9117473	6.0822189	7.7079615	6.4551986	63.6	69	85.2	0.018262452	0.06134589	-0.045440701	-0.036636654	-0.03594581	-0.011718266	-0.042378502	2.8	18.53	-0.089326619	-0.084036875	0.029811769	-0.003680601	6.58	5.6	5.83	6.19	6.6	6.64	7.22	7.97	-0.98	-0.75	-0.39	0.02	0.06	0.64	1.39	0.002781643	0.004679235	0.010875704	-0.000417989	0.00309038	0.000359045	-0.027913642	0.033932893	45.1	0.013554449	87.8	0.011560822	0.011560822	0.014962873	0.045610511	0.044752085	0.007001196	0.00315956	0.004938282	0.002628122	0.008752791	0.00210305	0.00255428	0.002339182	0.006749182	0.006952519	-0.012638399	0.002509412	73.3
1973:02	7.44142E-05	0.001474243	0.001158062	-0.008509868	0.005160801	0.005168439	-0.004805031	-0.000893182	0.002017899	0.003630623	0.002105854	-0.000202513	0.005684366	-0.016286908	-0.025146304	-0.000272818	87.502	69.6	67.7	0.001418953	0.000805971	0	0.32425505	0.006414695	0.00601934	4.9	10.6	2136	1340	889	501	0.003012268	0.003156068	0.003245439	-0.001581028	0.001739779	0.003701115	0.004869515	0.002051035	0.002900387	0.003901175	0.002615812	0.003742986	0.003225936	0.002352423	40.8	3.8	63.6	0.000938013	0.016332183	-0.007928242	0.003662819	0.061255194	7.7685333	5.7651911	6.1268692	7.068172	6.025866	7.6314317	6.5087691	61.9	68.8	87.5	0.003996483	0.021886508	-0.022520883	-0.015359116	-0.014335469	-0.008237081	-0.027853026	2.83	17.5	-0.058218721	-0.057916525	0.018327418	0.001065881	7.09	6.09	6.51	6.85	6.8	6.71	7.29	8.03	-1	-0.58	-0.24	-0.29	-0.38	0.2	0.94	-0.001986098	0.001473116	0.009666156	-0.005832032	0.006582803	0.012426952	-0.001389854	0.013818223	25.1	0.013220379	90	0.020478531	0.027212564	0.017178337	0.04565108	0.035489885	0.009259325	0.006289329	0.002460026	0.002621234	0.010834342	0.002098637	0.00508907	0.004662013	0.008928631	0.009195467	0.003174606	0.00250313	71.3
1973:03	0.00165057	0.002048171	-0.002414144	-0.009980942	0.000677802	0.014972812	6.96015E-05	0.006822879	0.00968807	-0.001148733	0.00276571	0.004073515	0.000946687	-0.001225244	0.011441938	0.003655315	87.493	67.7	65.6	-8.68169E-05	0.000934113	-0.012270093	0.2978799	0.00126619	0.002084683	5	10	2260	1474	809	469	0.002295851	0.002077242	0.002588789	0	0.004459869	0.002293808	0.002978345	0.001324902	0.002155236	0.001513023	0.001457018	0.001493281	0.002275492	0.003298761	40.9	4.1	62.6	-0.004345612	-0.020357006	-0.004855122	0.001554074	-0.045448998	7.6420444	5.7203118	6.0684256	6.7226298	6.2461068	7.5538109	6.4361504	59.2	65.9	86.7	-0.038714935	0.036453679	-0.024912919	-0.019309954	-0.019951786	-0.033893245	-0.010783713	2.9	17.11	0.007264775	0.013815874	0.004560045	0.004044729	7.12	6.26	6.52	6.85	6.67	6.67	7.26	8.09	-0.86	-0.6	-0.27	-0.45	-0.45	0.14	0.97	0.00436422	0.005382935	0.008165088	-0.002143131	0.003892601	-0.011410357	-0.00524587	0.008742152	19.7	0.010203271	88.3	0.006734032	0.006688988	0.004854379	0.016096927	0.032346248	0.006888661	0.00625002	0.007343974	0.002614381	0.008583744	0.004184107	0.002534856	0.002322881	0.008849615	0.006841532	0.00316456	0.007472015	69.3
